ID_ND_NALEZ;IDX_ND_AKCE;DRUH;CESKE_JME;AUTOR;DATUM_OD;DATUM_DO;IDX_ND_LOK;LOKALITA;KOD_LOKALITY;SKUPINA;EVL;PROC_EVL;NEGATIVNI;IDX_ND_LOKALIZACE;MAX_PROC;POLE;DATUM;DEN;MESIC;ROK;kod_chu;nazev_chu;KOD_LOKAL;CILMON;STAV_IND;ID_IND;HOD_IND;TYP_IND;LIM_IND;JEDNOTKA;KLIC;UROVEN;pozn;...34;LIM_INDLIST;IND_GRP;NAZEV;pracoviste;oop
59926564;13125384;Cottus gobio;vranka obecná;Vlach Pavel;26.09.2021;26.09.2021;10224654;Jizerka - Dolní Vítkovice garáže;NA;Ryby a mihule;CZ0524044: Krkonoše;100;0;10224654;100;5359a;2021-09-26;26;9;2021;CZ0524044;Krkonoše;KRK_009_Krkonoše;1;1;POP_VITALITA;3;val;3;NA;ano;lok;NA;NA;3;val;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
59926565;13125385;Cottus gobio;vranka obecná;Vlach Pavel;26.09.2021;26.09.2021;10224655;Jizerka - Rychlov_odpočívadlo nad Mikoláškovo Mlýnem;NA;Ryby a mihule;CZ0524044: Krkonoše;100;0;10224655;100;5359a;2021-09-26;26;9;2021;CZ0524044;Krkonoše;KRK_008_Krkonoše;1;1;CELKOVE_HODNOCENI;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
59926565;13125385;Cottus gobio;vranka obecná;Vlach Pavel;26.09.2021;26.09.2021;10224655;Jizerka - Rychlov_odpočívadlo nad Mikoláškovo Mlýnem;NA;Ryby a mihule;CZ0524044: Krkonoše;100;0;10224655;100;5359a;2021-09-26;26;9;2021;CZ0524044;Krkonoše;KRK_008_Krkonoše;1;1;POP_VITALITA;3;val;3;NA;ano;lok;NA;NA;3;val;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
59926566;13125386;Cottus gobio;vranka obecná;Vlach Pavel;26.09.2021;26.09.2021;10224656;Jizerka - Zákoutí_brod pod vodárnou;NA;Ryby a mihule;CZ0524044: Krkonoše;100;0;10224656;100;5359c;2021-09-26;26;9;2021;CZ0524044;Krkonoše;KRK_007_Krkonoše;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
59926566;13125386;Cottus gobio;vranka obecná;Vlach Pavel;26.09.2021;26.09.2021;10224656;Jizerka - Zákoutí_brod pod vodárnou;NA;Ryby a mihule;CZ0524044: Krkonoše;100;0;10224656;100;5359c;2021-09-26;26;9;2021;CZ0524044;Krkonoše;KRK_007_Krkonoše;1;0;POP_VITALITA;1;val;3;NA;ano;lok;NA;NA;3;val;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
59926567;13125387;Cottus gobio;vranka obecná;Vlach Pavel;26.09.2021;26.09.2021;10224657;Jizerka - Na Pile;NA;Ryby a mihule;CZ0524044: Krkonoše;100;0;10224657;100;5359c;2021-09-26;26;9;2021;CZ0524044;Krkonoše;KRK_006_Krkonoše;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
59926567;13125387;Cottus gobio;vranka obecná;Vlach Pavel;26.09.2021;26.09.2021;10224657;Jizerka - Na Pile;NA;Ryby a mihule;CZ0524044: Krkonoše;100;0;10224657;100;5359c;2021-09-26;26;9;2021;CZ0524044;Krkonoše;KRK_006_Krkonoše;1;0;POP_VITALITA;2;val;3;NA;ano;lok;NA;NA;3;val;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
59926568;13125388;Cottus gobio;vranka obecná;Vlach Pavel;26.09.2021;26.09.2021;10224658;Jizerka – Víchová pod ČOV;NA;Ryby a mihule;CZ0524044: Krkonoše;100;0;10224658;100;5358d;2021-09-26;26;9;2021;CZ0524044;Krkonoše;KRK_005_Krkonoše;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
59926568;13125388;Cottus gobio;vranka obecná;Vlach Pavel;26.09.2021;26.09.2021;10224658;Jizerka – Víchová pod ČOV;NA;Ryby a mihule;CZ0524044: Krkonoše;100;0;10224658;100;5358d;2021-09-26;26;9;2021;CZ0524044;Krkonoše;KRK_005_Krkonoše;1;0;POP_VITALITA;2;val;3;NA;ano;lok;NA;NA;3;val;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
59926569;13125389;Cottus gobio;vranka obecná;Vlach Pavel;26.09.2021;26.09.2021;10224659;Labe - Přední Labská_nad ústím Čerstvé vody;NA;Ryby a mihule;CZ0524044: Krkonoše;100;0;10224659;100;5359a;2021-09-26;26;9;2021;CZ0524044;Krkonoše;KRK_012_Krkonoše;1;1;CELKOVE_HODNOCENI;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
59926569;13125389;Cottus gobio;vranka obecná;Vlach Pavel;26.09.2021;26.09.2021;10224659;Labe - Přední Labská_nad ústím Čerstvé vody;NA;Ryby a mihule;CZ0524044: Krkonoše;100;0;10224659;100;5359a;2021-09-26;26;9;2021;CZ0524044;Krkonoše;KRK_012_Krkonoše;1;1;POP_VITALITA;3;val;3;NA;ano;lok;NA;NA;3;val;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
59926570;13125390;Cottus gobio;vranka obecná;Vlach Pavel;26.09.2021;26.09.2021;10224660;Labe - Přední Labská_nad soutěskou;NA;Ryby a mihule;CZ0524044: Krkonoše;100;0;10224660;100;5359b;2021-09-26;26;9;2021;CZ0524044;Krkonoše;KRK_011_Krkonoše;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
59926570;13125390;Cottus gobio;vranka obecná;Vlach Pavel;26.09.2021;26.09.2021;10224660;Labe - Přední Labská_nad soutěskou;NA;Ryby a mihule;CZ0524044: Krkonoše;100;0;10224660;100;5359b;2021-09-26;26;9;2021;CZ0524044;Krkonoše;KRK_011_Krkonoše;1;0;POP_VITALITA;2;val;3;NA;ano;lok;NA;NA;3;val;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
59926571;13125391;Cottus gobio;vranka obecná;Vlach Pavel;26.09.2021;26.09.2021;10224661;Labe - Třídomí_pod;NA;Ryby a mihule;CZ0524044: Krkonoše;100;0;10224661;100;5359b;2021-09-26;26;9;2021;CZ0524044;Krkonoše;KRK_010_Krkonoše;1;1;CELKOVE_HODNOCENI;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
59926571;13125391;Cottus gobio;vranka obecná;Vlach Pavel;26.09.2021;26.09.2021;10224661;Labe - Třídomí_pod;NA;Ryby a mihule;CZ0524044: Krkonoše;100;0;10224661;100;5359b;2021-09-26;26;9;2021;CZ0524044;Krkonoše;KRK_010_Krkonoše;1;1;POP_VITALITA;3;val;3;NA;ano;lok;NA;NA;3;val;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
59926572;13125392;Cottus gobio;vranka obecná;Vlach Pavel;27.09.2021;27.09.2021;10224662;Malé Labe - Kamenný Mlýn;NA;Ryby a mihule;CZ0524044: Krkonoše;100;1;10224662;100;5359b;2021-09-27;27;9;2021;CZ0524044;Krkonoše;KRK_015_Krkonoše;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
59926572;13125392;Cottus gobio;vranka obecná;Vlach Pavel;27.09.2021;27.09.2021;10224662;Malé Labe - Kamenný Mlýn;NA;Ryby a mihule;CZ0524044: Krkonoše;100;1;10224662;100;5359b;2021-09-27;27;9;2021;CZ0524044;Krkonoše;KRK_015_Krkonoše;1;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
59926573;13125393;Cottus gobio;vranka obecná;Vlach Pavel;27.09.2021;27.09.2021;10224663;Malé Labe – Dolní Dvůr;NA;Ryby a mihule;CZ0524044: Krkonoše;100;0;10224663;100;5359b;2021-09-27;27;9;2021;CZ0524044;Krkonoše;KRK_014_Krkonoše;1;1;CELKOVE_HODNOCENI;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
59926573;13125393;Cottus gobio;vranka obecná;Vlach Pavel;27.09.2021;27.09.2021;10224663;Malé Labe – Dolní Dvůr;NA;Ryby a mihule;CZ0524044: Krkonoše;100;0;10224663;100;5359b;2021-09-27;27;9;2021;CZ0524044;Krkonoše;KRK_014_Krkonoše;1;1;POP_VITALITA;3;val;3;NA;ano;lok;NA;NA;3;val;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
59926574;13125394;Cottus gobio;vranka obecná;Vlach Pavel;27.09.2021;27.09.2021;10224664;Malé Labe – Lánov;NA;Ryby a mihule;CZ0524044: Krkonoše;100;0;10224664;100;5359d;2021-09-27;27;9;2021;CZ0524044;Krkonoše;KRK_013_Krkonoše;1;1;CELKOVE_HODNOCENI;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
59926574;13125394;Cottus gobio;vranka obecná;Vlach Pavel;27.09.2021;27.09.2021;10224664;Malé Labe – Lánov;NA;Ryby a mihule;CZ0524044: Krkonoše;100;0;10224664;100;5359d;2021-09-27;27;9;2021;CZ0524044;Krkonoše;KRK_013_Krkonoše;1;1;POP_VITALITA;3;val;3;NA;ano;lok;NA;NA;3;val;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
59926575;13125395;Cottus gobio;vranka obecná;Vlach Pavel;27.09.2021;27.09.2021;10224665;Čistá – Čistá;NA;Ryby a mihule;CZ0524044: Krkonoše;100;0;10224665;100;5360c;2021-09-27;27;9;2021;CZ0524044;Krkonoše;KRK_016_Krkonoše;1;1;CELKOVE_HODNOCENI;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
59926575;13125395;Cottus gobio;vranka obecná;Vlach Pavel;27.09.2021;27.09.2021;10224665;Čistá – Čistá;NA;Ryby a mihule;CZ0524044: Krkonoše;100;0;10224665;100;5360c;2021-09-27;27;9;2021;CZ0524044;Krkonoše;KRK_016_Krkonoše;1;1;POP_VITALITA;3;val;3;NA;ano;lok;NA;NA;3;val;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
59926576;13125396;Cottus gobio;vranka obecná;Vlach Pavel;27.09.2021;27.09.2021;10224666;Luční potok – Leopoldov;NA;Ryby a mihule;CZ0523823: Luční potok v Podkrkonoší;100;1;10224666;100;5460b;2021-09-27;27;9;2021;CZ0523823;Luční potok v Podkrkonoší;Krkonoše;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Luční potok v Podkrkonoší;RP Východní Čechy;Krajský úřad Královéhradeckého kraje
59926576;13125396;Cottus gobio;vranka obecná;Vlach Pavel;27.09.2021;27.09.2021;10224666;Luční potok – Leopoldov;NA;Ryby a mihule;CZ0523823: Luční potok v Podkrkonoší;100;1;10224666;100;5460b;2021-09-27;27;9;2021;CZ0523823;Luční potok v Podkrkonoší;Krkonoše;1;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Luční potok v Podkrkonoší;RP Východní Čechy;Krajský úřad Královéhradeckého kraje
59926577;13125397;Cottus gobio;vranka obecná;Vlach Pavel;28.09.2021;28.09.2021;10224667;Malá Úpa - Tonovy Domky_nad soutokem s Jelením p.;NA;Ryby a mihule;CZ0524044: Krkonoše;100;0;10224667;100;5260d;2021-09-28;28;9;2021;CZ0524044;Krkonoše;KRK_020_Krkonoše;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
59926577;13125397;Cottus gobio;vranka obecná;Vlach Pavel;28.09.2021;28.09.2021;10224667;Malá Úpa - Tonovy Domky_nad soutokem s Jelením p.;NA;Ryby a mihule;CZ0524044: Krkonoše;100;0;10224667;100;5260d;2021-09-28;28;9;2021;CZ0524044;Krkonoše;KRK_020_Krkonoše;1;0;POP_VITALITA;2;val;3;NA;ano;lok;NA;NA;3;val;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
59926578;13125398;Cottus gobio;vranka obecná;Vlach Pavel;28.09.2021;28.09.2021;10224668;Malá Úpa - odpočívadlo pod Stružkovým vodopádem;NA;Ryby a mihule;CZ0524044: Krkonoše;100;0;10224668;100;5360b;2021-09-28;28;9;2021;CZ0524044;Krkonoše;KRK_019_Krkonoše;1;1;CELKOVE_HODNOCENI;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
59926578;13125398;Cottus gobio;vranka obecná;Vlach Pavel;28.09.2021;28.09.2021;10224668;Malá Úpa - odpočívadlo pod Stružkovým vodopádem;NA;Ryby a mihule;CZ0524044: Krkonoše;100;0;10224668;100;5360b;2021-09-28;28;9;2021;CZ0524044;Krkonoše;KRK_019_Krkonoše;1;1;POP_VITALITA;3;val;3;NA;ano;lok;NA;NA;3;val;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
59926579;13125399;Cottus gobio;vranka obecná;Vlach Pavel;28.09.2021;28.09.2021;10224669;Úpa - Velká Úpa_nad jezem;NA;Ryby a mihule;CZ0524044: Krkonoše;100;0;10224669;100;5360b;2021-09-28;28;9;2021;CZ0524044;Krkonoše;KRK_023_Krkonoše;1;1;CELKOVE_HODNOCENI;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
59926579;13125399;Cottus gobio;vranka obecná;Vlach Pavel;28.09.2021;28.09.2021;10224669;Úpa - Velká Úpa_nad jezem;NA;Ryby a mihule;CZ0524044: Krkonoše;100;0;10224669;100;5360b;2021-09-28;28;9;2021;CZ0524044;Krkonoše;KRK_023_Krkonoše;1;1;POP_VITALITA;3;val;3;NA;ano;lok;NA;NA;3;val;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
59926580;13125400;Cottus gobio;vranka obecná;Vlach Pavel;28.09.2021;28.09.2021;10224670;Úpa - Rybárna_pod soutokem s M. Úpou;NA;Ryby a mihule;CZ0524044: Krkonoše;100;0;10224670;100;5360b;2021-09-28;28;9;2021;CZ0524044;Krkonoše;KRK_022_Krkonoše;1;1;CELKOVE_HODNOCENI;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
59926580;13125400;Cottus gobio;vranka obecná;Vlach Pavel;28.09.2021;28.09.2021;10224670;Úpa - Rybárna_pod soutokem s M. Úpou;NA;Ryby a mihule;CZ0524044: Krkonoše;100;0;10224670;100;5360b;2021-09-28;28;9;2021;CZ0524044;Krkonoše;KRK_022_Krkonoše;1;1;POP_VITALITA;3;val;3;NA;ano;lok;NA;NA;3;val;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
59926581;13125401;Cottus gobio;vranka obecná;Vlach Pavel;28.09.2021;28.09.2021;10224671;Albeřický (Lysečinský) potok - Horní Maršov_nad skluzem;NA;Ryby a mihule;CZ0524044: Krkonoše;100;0;10224671;100;5360b;2021-09-28;28;9;2021;CZ0524044;Krkonoše;KRK_024_Krkonoše;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
59926581;13125401;Cottus gobio;vranka obecná;Vlach Pavel;28.09.2021;28.09.2021;10224671;Albeřický (Lysečinský) potok - Horní Maršov_nad skluzem;NA;Ryby a mihule;CZ0524044: Krkonoše;100;0;10224671;100;5360b;2021-09-28;28;9;2021;CZ0524044;Krkonoše;KRK_024_Krkonoše;1;0;POP_VITALITA;1;val;3;NA;ano;lok;NA;NA;3;val;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
59926582;13125402;Cottus gobio;vranka obecná;Vlach Pavel;28.09.2021;28.09.2021;10224672;Úpa - Svoboda n. Úpou;NA;Ryby a mihule;CZ0524044: Krkonoše;100;0;10224672;100;5360d;2021-09-28;28;9;2021;CZ0524044;Krkonoše;KRK_021_Krkonoše;1;1;CELKOVE_HODNOCENI;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
59926582;13125402;Cottus gobio;vranka obecná;Vlach Pavel;28.09.2021;28.09.2021;10224672;Úpa - Svoboda n. Úpou;NA;Ryby a mihule;CZ0524044: Krkonoše;100;0;10224672;100;5360d;2021-09-28;28;9;2021;CZ0524044;Krkonoše;KRK_021_Krkonoše;1;1;POP_VITALITA;3;val;3;NA;ano;lok;NA;NA;3;val;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
59926583;13125403;Cottus gobio;vranka obecná;Vlach Pavel;28.09.2021;28.09.2021;10224673;Kalná - Mladé Buky_rozcestí u hájenky;NA;Ryby a mihule;CZ0524044: Krkonoše;100;0;10224673;100;5361c;2021-09-28;28;9;2021;CZ0524044;Krkonoše;KRK_026_Krkonoše;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
59926583;13125403;Cottus gobio;vranka obecná;Vlach Pavel;28.09.2021;28.09.2021;10224673;Kalná - Mladé Buky_rozcestí u hájenky;NA;Ryby a mihule;CZ0524044: Krkonoše;100;0;10224673;100;5361c;2021-09-28;28;9;2021;CZ0524044;Krkonoše;KRK_026_Krkonoše;1;0;POP_VITALITA;1;val;3;NA;ano;lok;NA;NA;3;val;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
59926585;13125405;Cottus gobio;vranka obecná;Vlach Pavel#Fischer David;02.10.2021;02.10.2021;10224675;Rokytka - nad soutokem s L. Nisou;NA;Ryby a mihule;CZ0513251: Rokytka;100;0;10224675;100;5255b;2021-10-02;2;10;2021;CZ0513251;Rokytka;RKT_001_Rokytka;1;1;CELKOVE_HODNOCENI;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;Rokytka;RP Liberecko;Krajský úřad Libereckého kraje
59926585;13125405;Cottus gobio;vranka obecná;Vlach Pavel#Fischer David;02.10.2021;02.10.2021;10224675;Rokytka - nad soutokem s L. Nisou;NA;Ryby a mihule;CZ0513251: Rokytka;100;0;10224675;100;5255b;2021-10-02;2;10;2021;CZ0513251;Rokytka;RKT_001_Rokytka;1;1;POP_VITALITA;3;val;3;NA;ano;lok;NA;NA;3;val;Rokytka;RP Liberecko;Krajský úřad Libereckého kraje
59926588;13125408;Cottus gobio;vranka obecná;Vlach Pavel#Fischer David;16.10.2021;16.10.2021;10224678;Ostravice - Paskov;NA;Ryby a mihule;CZ0813462: Řeka Ostravice;100;1;10224678;100;6275d;2021-10-16;16;10;2021;CZ0813462;Řeka Ostravice;ROS_001_Řeka Ostravice;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Řeka Ostravice;RP Moravskoslezské;Krajský úřad Moravskoslezského kraje
59926588;13125408;Cottus gobio;vranka obecná;Vlach Pavel#Fischer David;16.10.2021;16.10.2021;10224678;Ostravice - Paskov;NA;Ryby a mihule;CZ0813462: Řeka Ostravice;100;1;10224678;100;6275d;2021-10-16;16;10;2021;CZ0813462;Řeka Ostravice;ROS_001_Řeka Ostravice;1;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Řeka Ostravice;RP Moravskoslezské;Krajský úřad Moravskoslezského kraje
59926589;13125409;Cottus gobio;vranka obecná;Vlach Pavel#Fischer David;16.10.2021;16.10.2021;10224679;Ostravice - Staré Město u Frýdku-Místku_pod soutokem s Moravicí;NA;Ryby a mihule;CZ0813462: Řeka Ostravice;100;1;10224679;100;6376a;2021-10-16;16;10;2021;CZ0813462;Řeka Ostravice;Řeka Ostravice;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Řeka Ostravice;RP Moravskoslezské;Krajský úřad Moravskoslezského kraje
59926589;13125409;Cottus gobio;vranka obecná;Vlach Pavel#Fischer David;16.10.2021;16.10.2021;10224679;Ostravice - Staré Město u Frýdku-Místku_pod soutokem s Moravicí;NA;Ryby a mihule;CZ0813462: Řeka Ostravice;100;1;10224679;100;6376a;2021-10-16;16;10;2021;CZ0813462;Řeka Ostravice;Řeka Ostravice;1;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Řeka Ostravice;RP Moravskoslezské;Krajský úřad Moravskoslezského kraje
59926590;13125410;Cottus gobio;vranka obecná;Vlach Pavel#Fischer David;16.10.2021;16.10.2021;10224680;Ostravice - Pržno;NA;Ryby a mihule;CZ0813462: Řeka Ostravice;100;1;10224680;100;6376c;2021-10-16;16;10;2021;CZ0813462;Řeka Ostravice;ROS_003_Řeka Ostravice;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Řeka Ostravice;RP Moravskoslezské;Krajský úřad Moravskoslezského kraje
59926590;13125410;Cottus gobio;vranka obecná;Vlach Pavel#Fischer David;16.10.2021;16.10.2021;10224680;Ostravice - Pržno;NA;Ryby a mihule;CZ0813462: Řeka Ostravice;100;1;10224680;100;6376c;2021-10-16;16;10;2021;CZ0813462;Řeka Ostravice;ROS_003_Řeka Ostravice;1;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Řeka Ostravice;RP Moravskoslezské;Krajský úřad Moravskoslezského kraje
59926591;13125411;Cottus gobio;vranka obecná;Vlach Pavel#Fischer David;16.10.2021;16.10.2021;10224681;Ostravice - Frýdlant n. Ostravicí;NA;Ryby a mihule;CZ0813462: Řeka Ostravice;100;1;10224681;100;6476a;2021-10-16;16;10;2021;CZ0813462;Řeka Ostravice;ROS_004_Řeka Ostravice;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Řeka Ostravice;RP Moravskoslezské;Krajský úřad Moravskoslezského kraje
59926591;13125411;Cottus gobio;vranka obecná;Vlach Pavel#Fischer David;16.10.2021;16.10.2021;10224681;Ostravice - Frýdlant n. Ostravicí;NA;Ryby a mihule;CZ0813462: Řeka Ostravice;100;1;10224681;100;6476a;2021-10-16;16;10;2021;CZ0813462;Řeka Ostravice;ROS_004_Řeka Ostravice;1;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Řeka Ostravice;RP Moravskoslezské;Krajský úřad Moravskoslezského kraje
59926592;13125412;Cottus gobio;vranka obecná;Vlach Pavel#Fischer David;16.10.2021;16.10.2021;10224682;Ostravice - Ostravice;NA;Ryby a mihule;CZ0813462: Řeka Ostravice;100;1;10224682;100;6476c;2021-10-16;16;10;2021;CZ0813462;Řeka Ostravice;ROS_005_Řeka Ostravice;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Řeka Ostravice;RP Moravskoslezské;Krajský úřad Moravskoslezského kraje
59926592;13125412;Cottus gobio;vranka obecná;Vlach Pavel#Fischer David;16.10.2021;16.10.2021;10224682;Ostravice - Ostravice;NA;Ryby a mihule;CZ0813462: Řeka Ostravice;100;1;10224682;100;6476c;2021-10-16;16;10;2021;CZ0813462;Řeka Ostravice;ROS_005_Řeka Ostravice;1;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Řeka Ostravice;RP Moravskoslezské;Krajský úřad Moravskoslezského kraje
59926593;13125413;Cottus gobio;vranka obecná;Dvořák Petr;27.09.2021;27.09.2021;10224683;Chlumecký potok - Tisovka;NA;Ryby a mihule;CZ0314123: Boletice;100;1;10224683;100;7150b;2021-09-27;27;9;2021;CZ0314123;Boletice;Boletice;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Boletice;RP Jižní Čechy;AOPK ČR - RP Jižní Čechy, Krajský úřad Jihočeského kraje, Správa NP Šumava, Újezdní úřad Boletice
59926593;13125413;Cottus gobio;vranka obecná;Dvořák Petr;27.09.2021;27.09.2021;10224683;Chlumecký potok - Tisovka;NA;Ryby a mihule;CZ0314123: Boletice;100;1;10224683;100;7150b;2021-09-27;27;9;2021;CZ0314123;Boletice;Boletice;1;0;POP_VITALITA;1;val;3;NA;ano;lok;NA;NA;3;val;Boletice;RP Jižní Čechy;AOPK ČR - RP Jižní Čechy, Krajský úřad Jihočeského kraje, Správa NP Šumava, Újezdní úřad Boletice
59926594;13125414;Cottus gobio;vranka obecná;Dvořák Petr;27.09.2021;27.09.2021;10224684;Chlumecký potok - Tisovka_nad rybníkem;NA;Ryby a mihule;CZ0314123: Boletice;100;1;10224684;100;7150b;2021-09-27;27;9;2021;CZ0314123;Boletice;Boletice;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Boletice;RP Jižní Čechy;AOPK ČR - RP Jižní Čechy, Krajský úřad Jihočeského kraje, Správa NP Šumava, Újezdní úřad Boletice
59926594;13125414;Cottus gobio;vranka obecná;Dvořák Petr;27.09.2021;27.09.2021;10224684;Chlumecký potok - Tisovka_nad rybníkem;NA;Ryby a mihule;CZ0314123: Boletice;100;1;10224684;100;7150b;2021-09-27;27;9;2021;CZ0314123;Boletice;Boletice;1;0;POP_VITALITA;1;val;3;NA;ano;lok;NA;NA;3;val;Boletice;RP Jižní Čechy;AOPK ČR - RP Jižní Čechy, Krajský úřad Jihočeského kraje, Správa NP Šumava, Újezdní úřad Boletice
