"kod_chu","DRUH","KOD_LOKAL","POLE","ROK","ID_IND","SKUPINA","NAZEV_LOK","ID_ND_AKCE","DATUM","HOD_IND","TYP_IND","LIM_IND","JEDNOTKA","LIM_INDLIST","STAV_IND","KLIC","IND_GRP","UROVEN","CILMON","IND_SUM","IND_SUMKLIC","IND_SUMOST","IND_LEN","IND_LENKLIC","IND_LENOST","CELKOVE","NAZEV","HODNOCENE_OBDOBI_OD","HODNOCENE_OBDOBI_DO","pracoviste","oop"
"CZ0213817","Lampetra planeri","OBP_002 _Obecnickı potok","6249d","2023","POP_VITALITA","Ryby a mihule","Obecnickı potok - Obecnice_nad ÈOV","13411557","2023-09-03","2","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","1","0","0","0",5,2,3,0,"Obecnickı potok",2021-11-08,2023-09-03,"RP Støední Èechy","Krajskı úøad Støedoèeského kraje"
"CZ0323812","Lampetra planeri","Klabava","6248c","2023","CELKOVE_HODNOCENI","Ryby a mihule","Klabava II - most Strašice - Dobøív","13411562","2023-10-09","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",5,2,3,0,"Klabava",2020-09-10,2023-10-09,"RP SCHKO Èeskı les","Krajskı úøad Plzeòského kraje"
"CZ0323812","Lampetra planeri","Klabava","6248c","2023","POP_VITALITA","Ryby a mihule","Klabava II - most Strašice - Dobøív","13411562","2023-10-09","2","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","1","0","0","0",5,2,3,0,"Klabava",2020-09-10,2023-10-09,"RP SCHKO Èeskı les","Krajskı úøad Plzeòského kraje"
"CZ0723434","Sabanejewia balcanica","VLR_003_Vlára","6974c","2023","CELKOVE_HODNOCENI","Ryby a mihule","Vlára - Svatı Štìpán","13411589","2023-08-25","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",10,2,8,0,"Vlára",2020-07-07,2023-08-25,"RP SCHKO Bílé Karpaty","AOPK ÈR - RP SCHKO Bílé Karpaty"
"CZ0723434","Sabanejewia balcanica","VLR_003_Vlára","6974c","2023","POP_VITALITA","Ryby a mihule","Vlára - Svatı Štìpán","13411589","2023-08-25","0","min","1","jedinec tohoroèní","alespoò 1 jedinec tohoroèní",0,"ano","minmax","lok","1","0","0","0",10,2,8,0,"Vlára",2020-07-07,2023-08-25,"RP SCHKO Bílé Karpaty","AOPK ÈR - RP SCHKO Bílé Karpaty"
"CZ0624119","Misgurnus fossilis","SOP_MF_004_Soutok-Podluí","7367b","2023","CELKOVE_HODNOCENI","Ryby a mihule","Anglická cesta - Císaøské louky","13411602","2023-09-08","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",6,2,3,0,"Soutok - Podluí",2022-04-20,2023-09-08,"RP Jiní Morava","AOPK ÈR - RP Jiní Morava, Krajskı úøad Jihomoravského kraje"
"CZ0624119","Misgurnus fossilis","SOP_MF_004_Soutok-Podluí","7367b","2023","POP_VITALITA","Ryby a mihule","Anglická cesta - Císaøské louky","13411602","2023-09-08","0","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","1","0","0","0",6,2,3,0,"Soutok - Podluí",2022-04-20,2023-09-08,"RP Jiní Morava","AOPK ÈR - RP Jiní Morava, Krajskı úøad Jihomoravského kraje"
"CZ0624119","Rhodeus amarus","SOP_RA_005_Soutok-Podluí","7267d","2023","CELKOVE_HODNOCENI","Ryby a mihule","zámeèek Lány - vıtok z Bornovy jámy","13411605","2023-06-05","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",8,2,6,0,"Soutok - Podluí",2023-06-05,2023-06-05,"RP Jiní Morava","AOPK ÈR - RP Jiní Morava, Krajskı úøad Jihomoravského kraje"
"CZ0624119","Rhodeus amarus","SOP_RA_005_Soutok-Podluí","7267d","2023","POP_VITALITA","Ryby a mihule","zámeèek Lány - vıtok z Bornovy jámy","13411605","2023-06-05","0","min","2","kategorie","alespoò 2 kategorie",0,"ano","minmax","lok","1","0","0","0",8,2,6,0,"Soutok - Podluí",2023-06-05,2023-06-05,"RP Jiní Morava","AOPK ÈR - RP Jiní Morava, Krajskı úøad Jihomoravského kraje"
"CZ0624119","Misgurnus fossilis","SOUTOK PODLUÍ","7267c","2023","CELKOVE_HODNOCENI","Ryby a mihule","Pohansko - kanál z Láznièkovy louky, kanál ke Krásné lípì","13411612, 13411613","2023-06-05","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",6,2,3,0,"Soutok - Podluí",2023-06-05,2023-06-05,"RP Jiní Morava","AOPK ÈR - RP Jiní Morava, Krajskı úøad Jihomoravského kraje"
"CZ0624119","Misgurnus fossilis","SOUTOK PODLUÍ","7267c","2023","POP_VITALITA","Ryby a mihule","Pohansko - kanál z Láznièkovy louky, kanál ke Krásné lípì","13411612, 13411613","2023-06-05","0","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","1","0","0","0",6,2,3,0,"Soutok - Podluí",2023-06-05,2023-06-05,"RP Jiní Morava","AOPK ÈR - RP Jiní Morava, Krajskı úøad Jihomoravského kraje"
"CZ0624119","Rhodeus amarus","SOUTOK PODLUÍ","7367d","2023","CELKOVE_HODNOCENI","Ryby a mihule","Dìdova pískovna, ústí Vlèího ramene","13411614, 13411625","2023-07-03","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",8,2,6,0,"Soutok - Podluí",2023-07-03,2023-07-03,"RP Jiní Morava","AOPK ÈR - RP Jiní Morava, Krajskı úøad Jihomoravského kraje"
"CZ0624119","Rhodeus amarus","SOUTOK PODLUÍ","7367d","2023","POP_VITALITA","Ryby a mihule","Dìdova pískovna, ústí Vlèího ramene","13411614, 13411625","2023-07-03","0","min","2","kategorie","alespoò 2 kategorie",0,"ano","minmax","lok","1","0","0","0",8,2,6,0,"Soutok - Podluí",2023-07-03,2023-07-03,"RP Jiní Morava","AOPK ÈR - RP Jiní Morava, Krajskı úøad Jihomoravského kraje"
"CZ0624119","Misgurnus fossilis","Soutok - Podluí","7367d","2023","CELKOVE_HODNOCENI","Ryby a mihule","deprese pod Dìdovo ramenem, tùò v Košárském kanále","13411615, 13411630","2023-07-03","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",6,2,3,0,"Soutok - Podluí",2021-06-23,2023-07-03,"RP Jiní Morava","AOPK ÈR - RP Jiní Morava, Krajskı úøad Jihomoravského kraje"
"CZ0624119","Misgurnus fossilis","Soutok - Podluí","7367d","2023","POP_VITALITA","Ryby a mihule","deprese pod Dìdovo ramenem, tùò v Košárském kanále","13411615, 13411630","2023-07-03","0","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","1","0","0","0",6,2,3,0,"Soutok - Podluí",2021-06-23,2023-07-03,"RP Jiní Morava","AOPK ÈR - RP Jiní Morava, Krajskı úøad Jihomoravského kraje"
"CZ0323824","Lampetra planeri","OST_007_Ostruná","6746a","2023","CELKOVE_HODNOCENI","Ryby a mihule","Ostruná - Nemilkov_ústí Radvanického p.","13411618","2023-10-27","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",5,2,3,0,"Ostruná",2020-09-27,2023-10-27,"RP SCHKO Èeskı les","Krajskı úøad Plzeòského kraje"
"CZ0323824","Lampetra planeri","OST_007_Ostruná","6746a","2023","POP_VITALITA","Ryby a mihule","Ostruná - Nemilkov_ústí Radvanického p.","13411618","2023-10-27","2","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","1","0","0","0",5,2,3,0,"Ostruná",2020-09-27,2023-10-27,"RP SCHKO Èeskı les","Krajskı úøad Plzeòského kraje"
"CZ0624119","Rhodeus amarus","Soutok - Podluí","7267c","2023","CELKOVE_HODNOCENI","Ryby a mihule","Dyje - novı jez u Lán_pod, Vèelínek - Poštorná_eleznièní most","13411634, 13411639","2023-09-07","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",8,2,6,0,"Soutok - Podluí",2020-10-09,2023-09-07,"RP Jiní Morava","AOPK ÈR - RP Jiní Morava, Krajskı úøad Jihomoravského kraje"
"CZ0624119","Rhodeus amarus","Soutok - Podluí","7267c","2023","POP_VITALITA","Ryby a mihule","Dyje - novı jez u Lán_pod, Vèelínek - Poštorná_eleznièní most","13411634, 13411639","2023-09-07","0","min","2","kategorie","alespoò 2 kategorie",0,"ano","minmax","lok","1","0","0","0",8,2,6,0,"Soutok - Podluí",2020-10-09,2023-09-07,"RP Jiní Morava","AOPK ÈR - RP Jiní Morava, Krajskı úøad Jihomoravského kraje"
"CZ0624119","Rhodeus amarus","Soutok - Podluí","7367b","2023","CELKOVE_HODNOCENI","Ryby a mihule","tùò svatého Huberta - Mirafeldy","13411637","2023-09-08","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",8,2,6,0,"Soutok - Podluí",2020-05-11,2023-09-08,"RP Jiní Morava","AOPK ÈR - RP Jiní Morava, Krajskı úøad Jihomoravského kraje"
"CZ0624119","Rhodeus amarus","Soutok - Podluí","7367b","2023","POP_VITALITA","Ryby a mihule","tùò svatého Huberta - Mirafeldy","13411637","2023-09-08","0","min","2","kategorie","alespoò 2 kategorie",0,"ano","minmax","lok","1","0","0","0",8,2,6,0,"Soutok - Podluí",2020-05-11,2023-09-08,"RP Jiní Morava","AOPK ÈR - RP Jiní Morava, Krajskı úøad Jihomoravského kraje"
"CZ0713004","Eudontomyzon mariae","RAC_004_Raèinka","5968c","2023","CELKOVE_HODNOCENI","Ryby a mihule","Raèinka - Velké Losiny_lázeòskı park","13411647","2023-10-01","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","1","1","0",4,2,2,0,"Raèinka",2020-09-09,2023-10-01,"RP Olomoucko","Krajskı úøad Olomouckého kraje"
"CZ0713004","Eudontomyzon mariae","RAC_004_Raèinka","5968c","2023","POP_VITALITA","Ryby a mihule","Raèinka - Velké Losiny_lázeòskı park","13411647","2023-10-01","3","val","3","kategorie","3",1,"ano","val","lok","1","1","1","0",4,2,2,0,"Raèinka",2020-09-09,2023-10-01,"RP Olomoucko","Krajskı úøad Olomouckého kraje"
"CZ0713374","Lampetra planeri","HMO_003_Horní Morava","6067c","2023","CELKOVE_HODNOCENI","Ryby a mihule","Morava – Chromeè","13411651","2023-10-23","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","1","1","0",5,2,3,0,"Horní Morava",2020-09-23,2023-10-23,"RP Olomoucko","Krajskı úøad Olomouckého kraje"
"CZ0713374","Lampetra planeri","HMO_003_Horní Morava","6067c","2023","POP_VITALITA","Ryby a mihule","Morava – Chromeè","13411651","2023-10-23","3","min","3","kategorie","alespoò 3 kategorie",1,"ano","minmax","lok","1","1","1","0",5,2,3,0,"Horní Morava",2020-09-23,2023-10-23,"RP Olomoucko","Krajskı úøad Olomouckého kraje"
"CZ0713374","Lampetra planeri","HMO_002_Horní Morava","6067d","2023","CELKOVE_HODNOCENI","Ryby a mihule","Morava – Bludov Habrmannùv mlın","13411652","2023-10-23","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",5,2,3,0,"Horní Morava",2020-09-23,2023-10-23,"RP Olomoucko","Krajskı úøad Olomouckého kraje"
"CZ0713374","Lampetra planeri","HMO_002_Horní Morava","6067d","2023","POP_VITALITA","Ryby a mihule","Morava – Bludov Habrmannùv mlın","13411652","2023-10-23","2","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","1","0","0","0",5,2,3,0,"Horní Morava",2020-09-23,2023-10-23,"RP Olomoucko","Krajskı úøad Olomouckého kraje"
"CZ0813456","Lampetra planeri","MRC_008_Moravice","6069b","2023","CELKOVE_HODNOCENI","Ryby a mihule","Moravice - Malá Štáhle_nad","13411655","2023-10-24","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","1","1","0",5,2,3,0,"Moravice",2020-09-22,2023-10-24,"RP Olomoucko","Krajskı úøad Moravskoslezského kraje"
"CZ0813456","Lampetra planeri","MRC_008_Moravice","6069b","2023","POP_VITALITA","Ryby a mihule","Moravice - Malá Štáhle_nad","13411655","2023-10-24","3","min","3","kategorie","alespoò 3 kategorie",1,"ano","minmax","lok","1","1","1","0",5,2,3,0,"Moravice",2020-09-22,2023-10-24,"RP Olomoucko","Krajskı úøad Moravskoslezského kraje"
"CZ0813456","Lampetra planeri","MRC_007_Moravice","6070a","2023","CELKOVE_HODNOCENI","Ryby a mihule","Moravice – Malá Štáhle","13411656","2023-10-24","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","1","1","0",5,2,3,0,"Moravice",2020-09-22,2023-10-24,"RP Olomoucko","Krajskı úøad Moravskoslezského kraje"
"CZ0813456","Lampetra planeri","MRC_007_Moravice","6070a","2023","POP_VITALITA","Ryby a mihule","Moravice – Malá Štáhle","13411656","2023-10-24","3","min","3","kategorie","alespoò 3 kategorie",1,"ano","minmax","lok","1","1","1","0",5,2,3,0,"Moravice",2020-09-22,2023-10-24,"RP Olomoucko","Krajskı úøad Moravskoslezského kraje"
"CZ0813456","Lampetra planeri","MRC_006_Moravice","6070c","2023","CELKOVE_HODNOCENI","Ryby a mihule","Moravice - Velké Štáhle_soutok s Podolskım p.","13411657","2023-10-24","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",5,2,3,0,"Moravice",2020-09-22,2023-10-24,"RP Olomoucko","Krajskı úøad Moravskoslezského kraje"
"CZ0813456","Lampetra planeri","MRC_006_Moravice","6070c","2023","POP_VITALITA","Ryby a mihule","Moravice - Velké Štáhle_soutok s Podolskım p.","13411657","2023-10-24","0","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","1","0","0","0",5,2,3,0,"Moravice",2020-09-22,2023-10-24,"RP Olomoucko","Krajskı úøad Moravskoslezského kraje"
"CZ0314024","Lampetra planeri","SUM_LP_001_Šumava","6744a","2023","CELKOVE_HODNOCENI","Ryby a mihule","Chodská Úhlava - Svatá Katerina_st. hranice","13411663","2023-09-04","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",5,2,3,0,"Šumava",2020-09-28,2023-09-04,"RP Jiní Èechy","Krajskı úøad Jihoèeského kraje, Krajskı úøad Plzeòského kraje, Správa NP Šumava"
"CZ0314024","Lampetra planeri","SUM_LP_001_Šumava","6744a","2023","POP_VITALITA","Ryby a mihule","Chodská Úhlava - Svatá Katerina_st. hranice","13411663","2023-09-04","0","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","1","0","0","0",5,2,3,0,"Šumava",2020-09-28,2023-09-04,"RP Jiní Èechy","Krajskı úøad Jihoèeského kraje, Krajskı úøad Plzeòského kraje, Správa NP Šumava"
"CZ0314024","Lampetra planeri","SUM_LP_002_Šumava","6744b","2023","CELKOVE_HODNOCENI","Ryby a mihule","Chodská Úhlava - Uhlištì","13411664","2023-09-04","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","1","1","0",5,2,3,0,"Šumava",2020-09-28,2023-09-04,"RP Jiní Èechy","Krajskı úøad Jihoèeského kraje, Krajskı úøad Plzeòského kraje, Správa NP Šumava"
"CZ0314024","Lampetra planeri","SUM_LP_002_Šumava","6744b","2023","POP_VITALITA","Ryby a mihule","Chodská Úhlava - Uhlištì","13411664","2023-09-04","3","min","3","kategorie","alespoò 3 kategorie",1,"ano","minmax","lok","1","1","1","0",5,2,3,0,"Šumava",2020-09-28,2023-09-04,"RP Jiní Èechy","Krajskı úøad Jihoèeského kraje, Krajskı úøad Plzeòského kraje, Správa NP Šumava"
"CZ0314024","Lampetra planeri","SUM_LP_007_Šumava","6745a","2023","CELKOVE_HODNOCENI","Ryby a mihule","Jelenka - Krotìjov","13411668","2023-09-06","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",5,2,3,0,"Šumava",2020-09-26,2023-09-06,"RP Jiní Èechy","Krajskı úøad Jihoèeského kraje, Krajskı úøad Plzeòského kraje, Správa NP Šumava"
"CZ0314024","Lampetra planeri","SUM_LP_007_Šumava","6745a","2023","POP_VITALITA","Ryby a mihule","Jelenka - Krotìjov","13411668","2023-09-06","0","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","1","0","0","0",5,2,3,0,"Šumava",2020-09-26,2023-09-06,"RP Jiní Èechy","Krajskı úøad Jihoèeského kraje, Krajskı úøad Plzeòského kraje, Správa NP Šumava"
"CZ0314024","Lampetra planeri","SUM_LP_009_Šumava","6745c","2023","CELKOVE_HODNOCENI","Ryby a mihule","Jelenka - Mìstištì","13411670","2023-09-06","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",5,2,3,0,"Šumava",2020-09-26,2023-09-06,"RP Jiní Èechy","Krajskı úøad Jihoèeského kraje, Krajskı úøad Plzeòského kraje, Správa NP Šumava"
"CZ0314024","Lampetra planeri","SUM_LP_009_Šumava","6745c","2023","POP_VITALITA","Ryby a mihule","Jelenka - Mìstištì","13411670","2023-09-06","0","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","1","0","0","0",5,2,3,0,"Šumava",2020-09-26,2023-09-06,"RP Jiní Èechy","Krajskı úøad Jihoèeského kraje, Krajskı úøad Plzeòského kraje, Správa NP Šumava"
"CZ0314024","Lampetra planeri","SUM_LP_045_Ostruná","6745d","2023","CELKOVE_HODNOCENI","Ryby a mihule","Ostruná - Jesení","13411671","2023-09-12","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","1","1","0",5,2,3,0,"Šumava",2020-09-27,2023-09-12,"RP Jiní Èechy","Krajskı úøad Jihoèeského kraje, Krajskı úøad Plzeòského kraje, Správa NP Šumava"
"CZ0314024","Lampetra planeri","SUM_LP_045_Ostruná","6745d","2023","POP_VITALITA","Ryby a mihule","Ostruná - Jesení","13411671","2023-09-12","3","min","3","kategorie","alespoò 3 kategorie",1,"ano","minmax","lok","1","1","1","0",5,2,3,0,"Šumava",2020-09-27,2023-09-12,"RP Jiní Èechy","Krajskı úøad Jihoèeského kraje, Krajskı úøad Plzeòského kraje, Správa NP Šumava"
"CZ0533314","Lampetra planeri","TOR_006_Tichá Orlice","5966a","2023","CELKOVE_HODNOCENI","Ryby a mihule","Tichá Orlice – Králíky_ÈOV","13411672","2023-10-02","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",5,2,3,0,"Tichá Orlice",2020-10-10,2023-10-02,"RP Vıchodní Èechy","Krajskı úøad Pardubického kraje"
"CZ0533314","Lampetra planeri","TOR_006_Tichá Orlice","5966a","2023","POP_VITALITA","Ryby a mihule","Tichá Orlice – Králíky_ÈOV","13411672","2023-10-02","2","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","1","0","0","0",5,2,3,0,"Tichá Orlice",2020-10-10,2023-10-02,"RP Vıchodní Èechy","Krajskı úøad Pardubického kraje"
"CZ0533314","Lampetra planeri","TOR_005_Tichá Orlice","5965b","2023","CELKOVE_HODNOCENI","Ryby a mihule","Tichá Orlice I - Mladkov","13411674","2023-10-02","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",5,2,3,0,"Tichá Orlice",2018-10-02,2023-10-02,"RP Vıchodní Èechy","Krajskı úøad Pardubického kraje"
"CZ0533314","Lampetra planeri","TOR_005_Tichá Orlice","5965b","2023","POP_VITALITA","Ryby a mihule","Tichá Orlice I - Mladkov","13411674","2023-10-02","0","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","1","0","0","0",5,2,3,0,"Tichá Orlice",2018-10-02,2023-10-02,"RP Vıchodní Èechy","Krajskı úøad Pardubického kraje"
"CZ0314024","Lampetra planeri","SUM_LP_040_Šumava","6846b","2023","CELKOVE_HODNOCENI","Ryby a mihule","Volšovka - Hartmanice_Peklo","13411675","2023-09-07","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",5,2,3,0,"Šumava",2020-09-26,2023-09-07,"RP Jiní Èechy","Krajskı úøad Jihoèeského kraje, Krajskı úøad Plzeòského kraje, Správa NP Šumava"
"CZ0314024","Lampetra planeri","SUM_LP_040_Šumava","6846b","2023","POP_VITALITA","Ryby a mihule","Volšovka - Hartmanice_Peklo","13411675","2023-09-07","2","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","1","0","0","0",5,2,3,0,"Šumava",2020-09-26,2023-09-07,"RP Jiní Èechy","Krajskı úøad Jihoèeského kraje, Krajskı úøad Plzeòského kraje, Správa NP Šumava"
"CZ0213009","Lampetra planeri","Vlašimská Blanice","6355c","2023","CELKOVE_HODNOCENI","Ryby a mihule","Pravìtickı potok - Smršov, Boøkovickı potok - Smršov_ústí do Blanice","13411678, 13411679","2023-08-15","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",5,2,3,0,"Vlašimská Blanice",2021-10-23,2023-08-15,"RP Støední Èechy","AOPK ÈR - RP Støední Èechy, Krajskı úøad Jihoèeského kraje, Krajskı úøad Støedoèeského kraje"
"CZ0213009","Lampetra planeri","Vlašimská Blanice","6355c","2023","POP_VITALITA","Ryby a mihule","Pravìtickı potok - Smršov, Boøkovickı potok - Smršov_ústí do Blanice","13411678, 13411679","2023-08-15","1","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","1","0","0","0",5,2,3,0,"Vlašimská Blanice",2021-10-23,2023-08-15,"RP Støední Èechy","AOPK ÈR - RP Støední Èechy, Krajskı úøad Jihoèeského kraje, Krajskı úøad Støedoèeského kraje"
"CZ0213009","Lampetra planeri","Vlašimská Blanice","6454d","2023","CELKOVE_HODNOCENI","Ryby a mihule","Vlašimská Blanice - Šelmberk u silnièního mostku","13411680","2023-08-15","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",5,2,3,0,"Vlašimská Blanice",2021-10-23,2023-08-15,"RP Støední Èechy","AOPK ÈR - RP Støední Èechy, Krajskı úøad Jihoèeského kraje, Krajskı úøad Støedoèeského kraje"
"CZ0213009","Lampetra planeri","Vlašimská Blanice","6454d","2023","POP_VITALITA","Ryby a mihule","Vlašimská Blanice - Šelmberk u silnièního mostku","13411680","2023-08-15","1","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","1","0","0","0",5,2,3,0,"Vlašimská Blanice",2021-10-23,2023-08-15,"RP Støední Èechy","AOPK ÈR - RP Støední Èechy, Krajskı úøad Jihoèeského kraje, Krajskı úøad Støedoèeského kraje"
"CZ0314024","Lampetra planeri","SUM_LP_039_Šumava","6746d","2023","CELKOVE_HODNOCENI","Ryby a mihule","Volšovka - Františkova Ves","13411687","2023-09-06","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","1","1","0",5,2,3,0,"Šumava",2020-09-27,2023-09-06,"RP Jiní Èechy","Krajskı úøad Jihoèeského kraje, Krajskı úøad Plzeòského kraje, Správa NP Šumava"
"CZ0314024","Lampetra planeri","SUM_LP_039_Šumava","6746d","2023","POP_VITALITA","Ryby a mihule","Volšovka - Františkova Ves","13411687","2023-09-06","3","min","3","kategorie","alespoò 3 kategorie",1,"ano","minmax","lok","1","1","1","0",5,2,3,0,"Šumava",2020-09-27,2023-09-06,"RP Jiní Èechy","Krajskı úøad Jihoèeského kraje, Krajskı úøad Plzeòského kraje, Správa NP Šumava"
"CZ0314024","Lampetra planeri","SUM_LP_042_Šumava","6847c","2023","CELKOVE_HODNOCENI","Ryby a mihule","Losenice – U Wágnera_PR Losenice","13411690","2023-09-12","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",5,2,3,0,"Šumava",2020-09-27,2023-09-12,"RP Jiní Èechy","Krajskı úøad Jihoèeského kraje, Krajskı úøad Plzeòského kraje, Správa NP Šumava"
"CZ0314024","Lampetra planeri","SUM_LP_042_Šumava","6847c","2023","POP_VITALITA","Ryby a mihule","Losenice – U Wágnera_PR Losenice","13411690","2023-09-12","0","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","1","0","0","0",5,2,3,0,"Šumava",2020-09-27,2023-09-12,"RP Jiní Èechy","Krajskı úøad Jihoèeského kraje, Krajskı úøad Plzeòského kraje, Správa NP Šumava"
"CZ0314024","Lampetra planeri","SUM_LP_031_Šumava","6947d","2023","CELKOVE_HODNOCENI","Ryby a mihule","Vydøí potok - Novı Svìt","13411691","2023-09-14","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",5,2,3,0,"Šumava",2021-09-19,2023-09-14,"RP Jiní Èechy","Krajskı úøad Jihoèeského kraje, Krajskı úøad Plzeòského kraje, Správa NP Šumava"
